ID,Age,Sex,Ethnicity,University_Degree,Flu_Vaccination_History,Living_Area,Before_Perception
4430,22,Female,White,Yes,Yes,Urban,2
4431,46,Male,White,No,No,Urban,4
4432,42,Male,White,No,Yes,Urban,3
4433,43,Male,Black,No,Yes,Urban,4
4434,61,Male,Black,No,No,Urban,2
4435,54,Male,White,Yes,Yes,Urban,5
4436,26,Female,Black,No,No,Urban,4
4437,25,Female,Others,No,Yes,Rural,1
4438,55,Male,White,Yes,No,Urban,1
4439,39,Male,Others,Yes,No,Rural,5
4440,57,Female,White,No,Yes,Rural,5
4441,52,Male,White,No,No,Urban,3
4442,29,Male,White,No,No,Urban,2
4443,54,Male,White,No,Yes,Urban,1
4444,41,Male,White,No,Yes,Urban,2
4445,38,Female,Asian,No,Yes,Urban,3
4446,61,Female,White,No,No,Rural,2
4447,24,Female,Black,No,No,Urban,1
4448,57,Male,White,No,No,Rural,4
4449,25,Female,White,No,Yes,Urban,3
4450,19,Female,White,No,No,Urban,3
4451,37,Female,White,Yes,No,Urban,2
4452,39,Female,White,Yes,No,Rural,5
4453,48,Female,White,Yes,Yes,Urban,5
4454,41,Female,Black,No,No,Urban,1
4455,20,Female,White,No,No,Rural,4
4456,28,Male,White,No,No,Urban,3
4457,60,Female,White,No,Yes,Urban,2
4458,54,Male,White,No,No,Urban,1
4459,34,Male,White,No,Yes,Rural,1
4460,45,Female,White,Yes,No,Rural,1
4461,62,Female,White,Yes,No,Urban,3
4462,60,Male,White,Yes,No,Urban,2
4463,62,Female,White,Yes,Yes,Urban,4
4464,46,Female,White,No,Yes,Urban,4
4465,45,Female,Latino,No,Yes,Urban,2
4466,29,Male,White,No,No,Rural,3
4467,34,Female,White,No,No,Urban,2
4468,27,Male,White,Yes,Yes,Urban,5
4469,41,Female,White,Yes,No,Urban,5
4470,24,Female,White,Yes,Yes,Urban,5
4471,36,Female,Black,No,No,Rural,5
4472,63,Male,White,No,No,Urban,1
4473,55,Male,White,No,Yes,Rural,4
4474,59,Male,Latino,No,Yes,Rural,1
4475,18,Female,White,Yes,No,Urban,5
4476,39,Female,White,No,Yes,Urban,2
4477,34,Female,Asian,No,No,Urban,2
4478,54,Female,White,No,No,Urban,5
4479,54,Female,Latino,Yes,No,Urban,4
4480,43,Female,White,No,Yes,Urban,4
4481,62,Male,Latino,Yes,Yes,Urban,3
4482,53,Female,White,No,No,Urban,5
4483,56,Male,Asian,No,Yes,Urban,2
4484,33,Female,White,No,No,Urban,3
4485,25,Female,Latino,No,Yes,Urban,4
4486,28,Male,White,No,No,Urban,3
4487,51,Male,Latino,Yes,No,Urban,5
4488,39,Male,Asian,No,No,Urban,3
4489,35,Female,White,Yes,Yes,Urban,4
4490,32,Male,White,No,Yes,Urban,1
4491,35,Female,White,No,No,Urban,3
4492,64,Female,Latino,Yes,Yes,Urban,2
4493,50,Male,White,No,Yes,Urban,1
4494,20,Female,Black,No,Yes,Urban,5
4495,32,Female,White,No,No,Urban,2
4496,34,Male,White,No,Yes,Urban,2
4497,54,Female,Latino,Yes,No,Urban,2
4498,32,Male,White,No,No,Urban,5
4499,35,Male,Black,No,No,Urban,3
4500,45,Male,White,No,No,Urban,5
4501,53,Female,White,No,Yes,Urban,4
4502,37,Male,White,Yes,Yes,Urban,1
4503,59,Female,Black,Yes,Yes,Urban,5
4504,36,Male,Black,No,No,Urban,2
4505,61,Female,White,No,No,Urban,4
4506,26,Male,White,No,Yes,Urban,2
4507,24,Female,White,No,Yes,Rural,3
4508,45,Male,White,Yes,No,Rural,1
4509,29,Male,White,No,No,Urban,4
4510,35,Male,White,Yes,No,Rural,5
4511,63,Female,White,No,Yes,Urban,2
4512,59,Male,White,Yes,Yes,Urban,5
4513,64,Female,White,No,Yes,Urban,4
4514,63,Male,White,No,Yes,Urban,4
4515,42,Female,Latino,No,No,Urban,2
4516,33,Female,White,No,Yes,Urban,2
4517,48,Male,Others,Yes,No,Urban,5
4518,56,Female,White,No,Yes,Urban,3
4519,42,Female,White,No,No,Rural,5
4520,25,Female,White,Yes,Yes,Urban,2
4521,52,Female,Latino,No,No,Urban,4
4522,38,Female,White,No,No,Urban,2
4523,30,Female,White,No,Yes,Rural,4
4524,38,Male,White,No,Yes,Rural,1
4525,39,Female,White,No,No,Urban,3
4526,57,Male,White,No,No,Rural,2
4527,23,Male,White,No,No,Rural,5
4528,62,Female,White,No,Yes,Urban,2
4529,63,Female,White,No,No,Urban,5
4530,64,Female,White,No,No,Urban,2
4531,38,Female,Black,No,Yes,Urban,4
4532,23,Female,Asian,No,Yes,Urban,1
4533,58,Male,Latino,Yes,Yes,Urban,2
4534,60,Male,Asian,No,No,Urban,4
4535,43,Male,Latino,Yes,No,Rural,4
4536,22,Female,White,No,No,Rural,2
4537,56,Male,White,No,No,Rural,5
4538,50,Female,Others,No,Yes,Urban,3
4539,57,Male,White,No,Yes,Urban,5
4540,37,Female,Latino,No,No,Urban,1
4541,52,Male,Latino,Yes,No,Urban,4
4542,62,Female,Black,No,No,Rural,2
4543,46,Male,Black,No,No,Urban,1
4544,63,Female,Asian,No,No,Urban,1
4545,21,Female,Others,No,No,Urban,5
4546,64,Female,Others,No,Yes,Urban,5
4547,64,Female,Black,Yes,Yes,Urban,5
4548,56,Female,White,Yes,No,Urban,4
4549,23,Female,White,No,No,Urban,4
4550,60,Male,Black,No,Yes,Urban,2
4551,19,Male,White,No,Yes,Urban,4
4552,29,Female,Black,Yes,No,Urban,4
4553,30,Female,Black,Yes,No,Urban,2
4554,40,Male,Others,Yes,Yes,Urban,2
4555,42,Male,White,No,Yes,Rural,2
4556,54,Female,White,No,Yes,Urban,3
4557,22,Male,White,No,No,Urban,1
4558,44,Female,White,No,No,Urban,4
4559,59,Female,White,No,No,Urban,2
4560,23,Male,White,No,No,Urban,1
4561,41,Male,Black,Yes,Yes,Urban,5
4562,44,Male,White,No,Yes,Urban,2
4563,48,Female,White,Yes,Yes,Rural,4
4564,63,Male,White,No,No,Urban,3
4565,39,Female,Black,No,No,Urban,2
4566,57,Male,Latino,No,Yes,Urban,1
4567,36,Female,Latino,No,No,Urban,5
4568,57,Female,Asian,Yes,No,Urban,4
4569,20,Male,Black,Yes,Yes,Urban,5
4570,20,Male,Latino,No,No,Urban,1
4571,31,Female,White,No,Yes,Rural,4
4572,39,Female,White,No,No,Urban,2
4573,23,Female,White,No,Yes,Rural,3
4574,40,Male,Latino,No,No,Urban,5
4575,55,Male,White,No,No,Urban,4
4576,52,Female,Latino,No,No,Urban,5
4577,27,Male,White,No,No,Urban,4
4578,58,Male,Black,No,Yes,Urban,5
4579,36,Male,White,No,No,Urban,5
4580,37,Male,White,No,Yes,Urban,2
4581,58,Male,White,Yes,Yes,Urban,1
4582,63,Male,White,Yes,No,Urban,4
4583,64,Female,Black,No,Yes,Urban,2
4584,18,Male,White,No,Yes,Rural,5
4585,47,Female,White,No,No,Rural,2
4586,21,Male,Black,No,No,Urban,2
4587,62,Female,White,No,No,Urban,5
4588,59,Female,White,Yes,No,Urban,3
4589,50,Female,Asian,Yes,Yes,Urban,2
4590,57,Male,White,Yes,No,Rural,1
4591,21,Female,White,Yes,No,Urban,3
4592,27,Female,White,No,Yes,Rural,3
4593,42,Male,Latino,No,No,Urban,2
4594,56,Female,White,Yes,No,Urban,2
4595,39,Male,White,No,No,Urban,4
4596,44,Male,White,No,No,Urban,4
4597,47,Male,Latino,No,No,Urban,4
4598,42,Female,Latino,Yes,No,Urban,4
4599,28,Male,Latino,No,Yes,Urban,5
4600,27,Male,White,Yes,Yes,Urban,5
4601,48,Female,Others,No,Yes,Urban,3
4602,37,Male,White,No,No,Rural,2
4603,20,Male,White,No,No,Urban,2
4604,37,Male,White,No,Yes,Urban,4
4605,25,Female,White,Yes,No,Urban,1
4606,57,Male,White,Yes,Yes,Urban,2
4607,52,Male,Latino,No,No,Urban,2
4608,53,Male,Black,Yes,Yes,Rural,1
4609,25,Male,Latino,No,Yes,Rural,1
4610,44,Male,White,No,Yes,Urban,1
4611,49,Male,White,Yes,Yes,Urban,4
4612,23,Male,White,Yes,Yes,Urban,2
4613,50,Male,White,No,Yes,Urban,5
4614,57,Male,White,Yes,No,Urban,4
4615,21,Female,Latino,Yes,Yes,Urban,1
4616,35,Male,White,No,No,Urban,5
4617,48,Female,White,No,Yes,Rural,2
4618,58,Female,White,Yes,Yes,Urban,2
4619,39,Female,Asian,Yes,No,Urban,2
4620,55,Male,White,Yes,No,Rural,5
4621,53,Male,Latino,No,No,Urban,2
4622,25,Male,Latino,No,No,Rural,4
4623,64,Male,Latino,No,Yes,Urban,2
4624,18,Female,White,Yes,No,Urban,4
4625,21,Male,White,Yes,Yes,Urban,2
4626,50,Female,White,No,No,Rural,4
4627,27,Female,Latino,No,Yes,Rural,4
4628,47,Female,Black,Yes,Yes,Urban,2
4629,23,Male,Others,Yes,Yes,Urban,3
4630,30,Male,White,Yes,No,Urban,4
4631,60,Male,White,Yes,No,Urban,4
4632,49,Male,Others,No,Yes,Urban,1
4633,42,Female,White,No,No,Urban,2
4634,64,Female,White,No,Yes,Rural,3
4635,19,Male,White,No,No,Urban,1
4636,58,Male,White,No,Yes,Urban,5
4637,38,Male,White,No,No,Urban,3
4638,38,Male,White,No,No,Urban,5
4639,37,Male,White,No,No,Urban,5
4640,22,Female,White,No,No,Urban,3
4641,49,Female,Asian,Yes,Yes,Urban,2
4642,29,Female,White,Yes,Yes,Urban,3
4643,55,Male,Black,No,Yes,Urban,5
4644,54,Male,White,Yes,Yes,Urban,3
4645,63,Male,White,Yes,Yes,Urban,5
4646,44,Female,Others,No,Yes,Urban,4
4647,27,Male,Latino,Yes,Yes,Urban,1
4648,44,Female,White,No,No,Urban,4
4649,40,Male,White,Yes,Yes,Rural,2
4650,52,Female,White,No,No,Urban,1
4651,48,Male,White,Yes,No,Urban,3
4652,57,Female,Black,Yes,No,Urban,4
4653,41,Male,Others,No,No,Rural,2
4654,46,Male,White,No,Yes,Urban,4
4655,52,Male,White,Yes,No,Urban,5
4656,33,Female,White,Yes,No,Urban,3
4657,40,Female,Latino,Yes,Yes,Urban,2
4658,30,Male,White,Yes,No,Rural,2
4659,43,Female,White,Yes,Yes,Urban,5
4660,19,Female,White,Yes,No,Urban,5
4661,25,Male,White,No,No,Rural,1
4662,21,Female,Latino,No,Yes,Urban,3
4663,26,Female,Latino,Yes,Yes,Urban,4
4664,20,Male,Black,No,No,Urban,1
4665,48,Female,Latino,No,No,Urban,2
4666,27,Male,White,No,No,Urban,1
4667,20,Male,Latino,No,Yes,Urban,2
4668,23,Male,Latino,Yes,Yes,Urban,1
4669,57,Female,Asian,No,No,Urban,1
4670,40,Female,White,Yes,Yes,Urban,2
4671,52,Female,White,No,No,Rural,2
4672,23,Male,White,Yes,Yes,Urban,3
4673,62,Male,Latino,No,Yes,Urban,1
4674,29,Female,Black,Yes,Yes,Urban,2
4675,48,Female,White,No,Yes,Rural,3
4676,53,Female,Black,Yes,Yes,Urban,3
4677,30,Male,Latino,No,Yes,Urban,3
4678,30,Male,Latino,Yes,No,Urban,1
4679,43,Female,White,No,Yes,Urban,2
4680,19,Female,White,No,Yes,Urban,3
4681,62,Female,Latino,No,Yes,Urban,2
4682,39,Male,White,No,Yes,Urban,2
4683,26,Male,White,No,Yes,Rural,1
4684,45,Male,White,No,No,Urban,1
4685,58,Male,White,No,No,Rural,5
4686,27,Male,White,Yes,No,Urban,1
4687,39,Male,Black,No,Yes,Urban,1
4688,35,Male,Black,No,Yes,Rural,4
4689,35,Female,White,No,No,Urban,5
4690,45,Female,White,No,Yes,Urban,2
4691,46,Male,White,No,Yes,Urban,5
4692,44,Female,Black,No,Yes,Urban,2
4693,28,Male,Latino,No,Yes,Urban,2
4694,21,Female,White,No,No,Urban,5
4695,54,Male,Black,No,No,Rural,3
4696,61,Female,White,No,No,Urban,2
4697,44,Female,White,No,Yes,Rural,4
4698,57,Male,White,No,No,Urban,4
4699,20,Female,Asian,No,No,Urban,1
4700,44,Female,White,Yes,No,Rural,4
4701,40,Female,White,No,Yes,Urban,3
4702,19,Male,Asian,Yes,Yes,Urban,4
4703,60,Male,White,Yes,No,Urban,1
4704,20,Female,White,No,Yes,Urban,1
4705,57,Male,Black,Yes,Yes,Rural,2
4706,47,Male,White,No,No,Urban,5
4707,30,Male,White,No,No,Rural,1
4708,25,Male,Latino,No,No,Urban,5
4709,36,Male,Black,No,No,Urban,3
4710,62,Male,White,No,No,Urban,2
4711,42,Female,Others,No,No,Urban,4
4712,25,Male,Latino,Yes,Yes,Rural,2
4713,62,Male,White,No,No,Rural,1
4714,53,Female,White,No,No,Rural,2
4715,62,Female,White,No,No,Urban,2
4716,46,Female,White,No,No,Urban,5
4717,50,Male,Latino,No,No,Urban,5
4718,43,Female,White,No,No,Urban,2
4719,61,Male,Black,Yes,No,Rural,5
4720,39,Male,White,Yes,No,Urban,3
4721,22,Female,White,No,No,Urban,5
4722,52,Male,Latino,No,Yes,Urban,4
4723,18,Male,Latino,Yes,No,Urban,2
4724,53,Male,Black,No,Yes,Urban,1
4725,44,Female,Black,No,No,Urban,5
4726,38,Male,White,No,Yes,Urban,3
4727,28,Male,Others,Yes,Yes,Urban,4
4728,19,Female,White,No,No,Urban,2
4729,19,Female,Black,No,No,Rural,3
4730,28,Female,Black,No,Yes,Urban,3
4731,26,Male,White,No,Yes,Urban,2
4732,19,Female,White,No,Yes,Urban,3
4733,53,Female,Black,Yes,No,Urban,4
4734,21,Male,White,Yes,No,Urban,2
4735,32,Male,White,Yes,No,Rural,1
4736,35,Female,White,No,Yes,Urban,5
4737,44,Male,White,No,No,Urban,5
4738,47,Male,White,No,No,Rural,2
4739,60,Male,White,No,No,Rural,5
4740,25,Female,Latino,No,No,Urban,1
4741,36,Female,Latino,No,Yes,Urban,2
4742,37,Female,Latino,No,Yes,Urban,3
4743,61,Female,Asian,No,Yes,Rural,5
4744,48,Female,White,No,No,Urban,1
4745,46,Male,White,Yes,Yes,Urban,4
4746,35,Female,White,No,No,Rural,1
4747,59,Female,White,Yes,No,Rural,1
4748,38,Male,Asian,Yes,Yes,Urban,1
4749,50,Female,White,No,Yes,Urban,4
4750,27,Male,Others,No,Yes,Urban,4
4751,30,Female,Latino,No,Yes,Urban,1
4752,31,Male,White,No,Yes,Rural,3
4753,34,Female,Latino,No,No,Urban,3
4754,35,Male,Latino,No,Yes,Urban,3
4755,50,Female,White,No,Yes,Rural,2
4756,29,Male,Latino,No,Yes,Urban,2
4757,51,Female,Black,No,Yes,Urban,5
4758,26,Female,Latino,No,Yes,Urban,5
4759,48,Male,White,Yes,Yes,Urban,1
4760,49,Male,White,Yes,Yes,Urban,4
4761,19,Female,Black,No,No,Urban,4
4762,24,Male,Asian,No,No,Rural,2
4763,60,Male,Latino,Yes,No,Urban,3
4764,19,Female,White,No,No,Rural,4
4765,46,Female,White,No,No,Urban,2
4766,35,Male,White,No,Yes,Urban,1
4767,42,Female,Black,Yes,Yes,Urban,5
4768,56,Female,White,No,Yes,Urban,4
4769,47,Male,Asian,No,No,Rural,3
4770,63,Male,White,Yes,No,Urban,1
4771,43,Male,Asian,No,Yes,Urban,5
4772,34,Female,White,No,No,Urban,3
4773,24,Male,White,No,No,Urban,4
4774,48,Male,White,No,Yes,Rural,3
4775,28,Male,White,No,No,Urban,1
4776,50,Male,White,No,Yes,Rural,5
4777,32,Female,White,No,Yes,Urban,2
4778,36,Male,White,No,Yes,Urban,1
4779,51,Male,White,Yes,No,Urban,5
4780,61,Male,White,No,No,Urban,1
4781,51,Female,White,Yes,No,Urban,4
4782,33,Male,Black,No,Yes,Rural,2
4783,45,Male,White,No,Yes,Rural,3
4784,47,Male,White,No,Yes,Rural,4
4785,58,Female,White,Yes,No,Urban,1
4786,56,Female,White,No,Yes,Urban,2
4787,18,Male,White,No,No,Urban,2
4788,38,Female,Latino,Yes,Yes,Urban,3
4789,19,Female,White,No,No,Rural,2
4790,59,Female,Black,Yes,Yes,Urban,5
4791,60,Male,Latino,No,Yes,Urban,5
4792,59,Female,White,No,No,Urban,5
4793,29,Male,Black,No,Yes,Urban,5
4794,58,Male,Black,No,Yes,Urban,1
4795,30,Male,Black,No,Yes,Urban,5
4796,55,Male,Latino,Yes,No,Rural,2
4797,62,Female,White,Yes,Yes,Rural,1
4798,31,Male,Latino,No,No,Urban,1
4799,27,Male,Latino,No,Yes,Urban,2
4800,56,Female,White,No,No,Urban,1
4801,48,Female,Latino,No,Yes,Urban,3
4802,31,Male,White,Yes,Yes,Urban,2
4803,19,Male,White,Yes,No,Rural,4
4804,59,Female,Black,No,Yes,Urban,1
4805,54,Male,White,Yes,No,Rural,3
4806,28,Male,Others,No,No,Urban,2
4807,54,Female,White,Yes,No,Urban,2
4808,49,Female,White,Yes,No,Urban,2
4809,37,Male,Black,No,No,Urban,2
4810,29,Female,Latino,No,No,Urban,5
4811,24,Male,Asian,No,Yes,Urban,1
4812,23,Female,White,Yes,No,Urban,5
4813,63,Male,White,No,No,Urban,5
4814,55,Male,Latino,Yes,Yes,Rural,2
4815,53,Female,White,No,Yes,Rural,3
4816,24,Female,White,Yes,Yes,Urban,1
4817,49,Female,Black,Yes,No,Urban,1
4818,60,Female,White,Yes,No,Rural,2
4819,50,Male,Latino,Yes,No,Rural,3
4820,53,Male,White,No,No,Urban,4
4821,45,Male,Latino,No,No,Urban,2
4822,31,Female,Others,No,No,Urban,1
4823,21,Female,Black,No,Yes,Urban,1
4824,29,Female,White,Yes,Yes,Urban,3
4825,35,Male,White,No,Yes,Urban,4
4826,27,Female,Latino,No,Yes,Urban,3
4827,29,Male,White,No,No,Urban,1
4828,61,Female,Latino,No,Yes,Urban,5
4829,19,Male,Latino,No,No,Urban,4
4830,53,Female,White,No,No,Urban,1
4831,27,Male,White,No,Yes,Rural,1
4832,61,Male,Black,Yes,Yes,Rural,4
4833,47,Male,Latino,No,No,Rural,5
4834,34,Female,Black,Yes,No,Urban,4
4835,39,Male,White,No,Yes,Urban,5
4836,54,Male,White,No,Yes,Rural,2
4837,29,Female,White,No,Yes,Urban,4
4838,50,Female,Asian,No,No,Urban,3
4839,49,Male,Black,No,Yes,Urban,1
4840,33,Male,White,Yes,No,Urban,1
4841,40,Male,Asian,Yes,No,Rural,2
4842,43,Male,White,No,No,Urban,4
4843,32,Female,White,No,No,Urban,4
4844,48,Female,Latino,Yes,Yes,Urban,4
4845,54,Male,White,Yes,Yes,Urban,5
4846,27,Male,White,No,No,Urban,5
4847,38,Male,White,No,Yes,Urban,3
4848,56,Female,White,No,No,Urban,2
4849,53,Female,Black,Yes,Yes,Urban,3
4850,41,Female,Black,No,Yes,Urban,3
4851,24,Female,Latino,Yes,No,Rural,5
4852,41,Male,White,No,Yes,Rural,1
4853,37,Male,White,No,No,Urban,4
4854,61,Male,Latino,No,No,Urban,2
4855,22,Female,Latino,Yes,Yes,Urban,1
4856,22,Male,Asian,Yes,No,Urban,4
4857,33,Female,Asian,Yes,No,Rural,2
4858,37,Female,White,No,No,Urban,3
4859,41,Female,Latino,No,No,Urban,5
4860,61,Female,White,No,No,Urban,4
4861,21,Female,White,No,Yes,Urban,5
4862,22,Male,Latino,No,No,Urban,1
4863,26,Female,Others,No,Yes,Urban,2
4864,36,Female,White,No,No,Urban,1
4865,52,Female,Asian,No,Yes,Urban,4
4866,61,Female,White,No,Yes,Rural,1
4867,25,Female,White,Yes,No,Urban,5
4868,45,Female,Black,No,Yes,Urban,1
4869,41,Female,White,Yes,No,Urban,3
4870,50,Female,White,No,Yes,Urban,1
4871,37,Female,Others,No,No,Urban,3
4872,44,Female,Latino,Yes,No,Rural,4
4873,38,Female,Latino,Yes,Yes,Rural,3
4874,42,Male,Latino,No,No,Urban,4
4875,56,Male,Black,No,Yes,Rural,1
4876,29,Male,White,No,Yes,Urban,1
4877,58,Male,White,No,No,Urban,3
4878,44,Female,White,Yes,No,Urban,3
4879,27,Male,White,No,No,Urban,1
4880,18,Female,White,No,Yes,Urban,4
4881,64,Male,White,Yes,Yes,Urban,2
4882,35,Female,Others,Yes,Yes,Urban,3
4883,21,Male,Black,No,Yes,Urban,4
4884,36,Male,Latino,No,Yes,Urban,4
4885,62,Female,White,No,Yes,Urban,5
4886,33,Male,White,Yes,Yes,Urban,4
4887,59,Male,White,No,Yes,Urban,3
4888,23,Male,Latino,No,No,Urban,3
4889,21,Male,White,No,Yes,Urban,2
4890,55,Female,White,No,Yes,Urban,5
4891,19,Male,White,No,Yes,Urban,4
4892,30,Female,Latino,Yes,No,Urban,1
4893,21,Female,White,Yes,No,Rural,1
4894,30,Male,Black,No,Yes,Rural,1
4895,58,Male,White,No,No,Urban,2
4896,33,Female,Asian,Yes,Yes,Urban,5
4897,34,Female,White,No,No,Urban,1
4898,64,Female,White,No,No,Rural,2
4899,45,Male,White,No,No,Urban,1
4900,64,Female,Asian,No,No,Rural,3
4901,51,Male,White,Yes,No,Urban,5
4902,39,Female,White,No,Yes,Rural,1
4903,43,Male,Latino,No,Yes,Rural,2
4904,61,Male,Latino,Yes,No,Rural,5
4905,52,Female,Black,Yes,Yes,Urban,5
4906,41,Female,White,Yes,No,Urban,3
4907,63,Male,Latino,Yes,Yes,Urban,4
4908,37,Male,White,No,No,Urban,4
4909,61,Male,White,No,Yes,Rural,3
4910,32,Male,White,Yes,No,Urban,2
4911,29,Female,Latino,No,No,Urban,5
4912,49,Female,White,No,No,Rural,3
4913,43,Male,Latino,No,No,Rural,2
4914,23,Female,White,No,No,Urban,3
4915,39,Female,White,No,No,Urban,5
4916,36,Male,White,Yes,Yes,Urban,3
4917,30,Male,White,Yes,No,Urban,1
4918,47,Male,White,Yes,Yes,Urban,1
4919,60,Male,White,No,No,Urban,4
4920,40,Male,Latino,No,Yes,Urban,1
4921,38,Female,White,Yes,Yes,Urban,4
4922,44,Male,Black,No,Yes,Urban,3
4923,23,Male,White,No,Yes,Urban,4
4924,42,Female,White,No,Yes,Urban,5
4925,35,Male,Black,No,No,Urban,5
4926,51,Female,White,No,Yes,Urban,2
4927,46,Male,Black,No,No,Urban,4
4928,62,Female,White,No,Yes,Urban,1
4929,40,Female,White,Yes,No,Urban,5
4930,18,Female,White,No,No,Urban,1
4931,48,Male,White,No,No,Urban,1
4932,18,Female,White,No,Yes,Urban,3
4933,24,Male,Latino,Yes,No,Rural,3
4934,54,Female,Latino,No,No,Urban,2
4935,54,Male,Asian,Yes,No,Urban,3
4936,60,Male,Latino,No,Yes,Urban,5
4937,47,Male,Latino,Yes,Yes,Rural,4
4938,52,Male,Latino,Yes,No,Urban,4
4939,21,Male,Latino,No,Yes,Urban,2
4940,22,Female,Latino,No,No,Rural,5
4941,34,Male,Black,No,No,Urban,1
4942,41,Male,Latino,No,No,Urban,4
4943,18,Female,Latino,No,No,Rural,5
4944,27,Female,White,Yes,Yes,Urban,5
4945,28,Female,Latino,Yes,Yes,Urban,2
4946,62,Male,Latino,Yes,No,Urban,1
4947,55,Male,White,No,No,Urban,2
4948,56,Male,White,No,No,Rural,5
4949,49,Female,Black,No,No,Rural,1
4950,20,Male,White,No,No,Rural,4
4951,37,Female,Asian,Yes,Yes,Rural,3
4952,21,Male,Asian,Yes,No,Urban,5
4953,31,Female,Others,Yes,Yes,Rural,3
4954,59,Male,Asian,No,No,Urban,1
4955,45,Male,White,No,Yes,Urban,1
4956,24,Female,White,Yes,No,Urban,3
4957,50,Female,White,No,Yes,Urban,4
4958,39,Male,Latino,No,No,Urban,5
4959,62,Female,Latino,No,Yes,Rural,4
4960,21,Female,Latino,No,No,Urban,2
4961,45,Male,White,No,No,Urban,3
4962,62,Female,White,No,Yes,Urban,4
4963,44,Male,White,Yes,No,Urban,3
4964,34,Male,White,No,No,Rural,1
4965,25,Male,White,Yes,Yes,Urban,4
4966,56,Female,White,No,Yes,Urban,1
4967,51,Female,Asian,No,No,Urban,2
4968,41,Male,Latino,No,Yes,Urban,4
4969,40,Female,White,No,No,Urban,5
4970,46,Male,White,No,Yes,Urban,1
4971,38,Male,Black,Yes,Yes,Rural,4
4972,34,Male,White,No,No,Urban,3
4973,18,Male,White,No,Yes,Urban,4
4974,19,Female,White,No,Yes,Urban,1
4975,50,Male,White,No,Yes,Urban,5
4976,36,Male,Latino,Yes,Yes,Urban,2
4977,37,Female,White,No,Yes,Urban,4
4978,24,Male,Asian,No,No,Urban,4
4979,63,Female,White,Yes,Yes,Urban,1
4980,47,Female,Latino,Yes,Yes,Rural,1
4981,41,Male,White,No,Yes,Urban,5
4982,54,Male,White,Yes,No,Urban,1
4983,38,Male,White,Yes,No,Urban,5
4984,51,Female,White,No,Yes,Rural,5
4985,63,Male,White,Yes,No,Urban,5
4986,40,Male,White,No,No,Urban,1
4987,37,Male,Asian,No,No,Urban,2
4988,23,Male,Others,Yes,Yes,Urban,5
4989,25,Female,White,Yes,Yes,Urban,3
4990,56,Male,Latino,No,No,Urban,1
4991,32,Female,White,Yes,Yes,Urban,4
4992,64,Male,Black,No,Yes,Urban,4
4993,25,Female,White,No,Yes,Rural,3
4994,28,Female,White,No,Yes,Urban,2
4995,48,Female,White,No,No,Urban,1
4996,64,Female,White,No,No,Urban,5
4997,43,Male,White,No,No,Urban,2
4998,32,Female,Latino,Yes,Yes,Urban,2
4999,18,Female,White,No,Yes,Urban,1
5000,31,Male,White,No,No,Urban,2
